"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1905332","GO:1905332","positive regulation of morphogenesis of an epithelium","12/2590","35/18842",0.342857142857143,2.49425261996691,3.53221179054583,0.00171850691250769,0.021104809610909,0.021104809610909,"GDNF/GREM1/LGR4/EGF/AGTR2/FGF2/SIX4/LBX2/LHX1/AGT/MMRN2/MDK",12
"GO:1990806","GO:1990806","ligand-gated ion channel signaling pathway","12/2590","35/18842",0.342857142857143,2.49425261996691,3.53221179054583,0.00171850691250769,0.021104809610909,0.021104809610909,"GRIN1/GRIK4/GRIN2D/GRIN2A/GRIN2C/GRIA4/GRIA2/HTR3C/HTR3A/CDK5R1/NRXN1/ADRB2",12
"GO:0071674","GO:0071674","mononuclear cell migration","45/2590","212/18842",0.212264150943396,1.54420120929555,3.18104238303725,0.00175861969856915,0.021549005947714,0.021549005947714,"ITGAL/P4HB/CALCA/DUSP1/JAM3/DSG4/CCL20/ADAM8/CXCL13/CTSG/CXCL12/RARRES2/EDNRB/GREM1/SIRPA/CX3CL1/IL34/SLIT2/S100A7/TRPM2/CCL19/CCL23/ASCL2/GCSAML/CXCR2/PF4/NEDD9/ICAM2/APOD/CCL1/MMP14/EDN2/ARTN/CX3CR1/IL6/P2RY12/S1PR1/RET/JAM2/PECAM1/S100A12/CCL7/SAA1/CCL2/MDK",45
"GO:0098815","GO:0098815","modulation of excitatory postsynaptic potential","15/2590","49/18842",0.306122448979592,2.22701126782759,3.43318324265092,0.00178417718610603,0.0217645721474764,0.0217645721474764,"GRIN1/RIMS1/GRIN2D/RIMS2/GRIN2A/MAPK8IP2/STX1A/SLC8A2/GRIN2C/SHANK3/CBLN1/PNOC/SLC8A3/NRXN1/ADRB2",15
"GO:1905144","GO:1905144","response to acetylcholine","15/2590","49/18842",0.306122448979592,2.22701126782759,3.43318324265092,0.00178417718610603,0.0217645721474764,0.0217645721474764,"CHRM2/CHRNA1/HRH3/PSCA/LYPD1/CHRNA9/CHRNG/CHRNA6/CHRNA4/CHRNB4/CHRNB3/CHRND/CHRNA2/CDK5R1/CHRNA5",15
"GO:0044703","GO:0044703","multi-organism reproductive process","35/2590","155/18842",0.225806451612903,1.64272013949433,3.20749815276639,0.00183942525356668,0.0223390407385914,0.0223390407385914,"SPP1/PTHLH/CALCA/SLC19A1/PTGFR/TACR1/DCAF13/PSG3/TIMP1/PRLR/CLIC5/PTN/EDN1/SLC2A1/CYP1A1/FBN2/ADRA2A/EPYC/FBLN1/FOS/NDP/PNOC/FOSB/CYP27B1/MAFF/PSG9/AGRP/ENDOU/TPPP3/PSG4/CRHBP/SCGB1A1/UCN/PSG1/PZP",35
"GO:0061351","GO:0061351","neural precursor cell proliferation","25/2590","100/18842",0.25,1.81872586872587,3.2770192756608,0.00183944525752353,0.0223390407385914,0.0223390407385914,"DIXDC1/PTPRZ1/CX3CL1/WDR62/PTN/GDPD2/NES/LHX2/PROX1/INSM1/RACGAP1/EPHB1/SOX5/DISP3/ARTN/CNTFR/CX3CR1/SLC6A4/MELK/SIX3/KCNA1/SHCBP1/KIF14/NTRK3/MDK",25
"GO:0042572","GO:0042572","retinol metabolic process","16/2590","54/18842",0.296296296296296,2.15552695552696,3.39457286325328,0.00186192205824616,0.022561871504025,0.022561871504025,"HSD17B6/CYP1A2/ADH6/ADH4/RBP4/ALDH1A2/CYP3A4/CYP1A1/ADH1C/ALDH1A1/CEL/CES1/CYP2C18/ADH1B/AKR1C3/ADH1A",16
"GO:0031640","GO:0031640","killing of cells of another organism","27/2590","111/18842",0.243243243243243,1.76957111551706,3.24622199731207,0.00190641480228095,0.022999021842087,0.022999021842087,"F2/PLA2G2A/CXCL9/PGLYRP4/CCL20/RNASE7/C6/CXCL13/CTSG/CXCL12/KNG1/NTS/C7/CCL19/PF4/CXCL2/CCL1/LYZ/H2BC11/KRT6A/CXCL3/C8G/CCL25/S100A12/H2BC12/PPBP/PGLYRP3",27
"GO:0141061","GO:0141061","disruption of cell in another organism","27/2590","111/18842",0.243243243243243,1.76957111551706,3.24622199731207,0.00190641480228095,0.022999021842087,0.022999021842087,"F2/PLA2G2A/CXCL9/PGLYRP4/CCL20/RNASE7/C6/CXCL13/CTSG/CXCL12/KNG1/NTS/C7/CCL19/PF4/CXCL2/CCL1/LYZ/H2BC11/KRT6A/CXCL3/C8G/CCL25/S100A12/H2BC12/PPBP/PGLYRP3",27
"GO:0042060","GO:0042060","wound healing","75/2590","394/18842",0.190355329949239,1.38481665131411,3.08159649845345,0.00192448622353232,0.0231543828816914,0.0231543828816914,"EMILIN2/PAK1/F2/COL3A1/TLR4/PROS1/CAV1/PLAU/PEAR1/MYLK/FERMT2/ANGPT4/ADAMTS18/HBEGF/CTSG/F10/NDNF/MIR221/FGB/SLC11A1/F12/ANGPTL4/GATA4/PLA2G4A/MMRN1/EPHB2/KNG1/FAP/ARHGAP24/PRSS56/F13B/EDN1/DDR2/TFPI2/AHNAK/PHLDB2/F8/ADRA2A/SELP/FBLN1/CLDN3/CCN4/F2RL2/VIL1/PPARG/PF4/CARMIL2/PRRG3/TRIM72/SERPING1/ANGPTL7/DGKI/THBD/FGF2/NRG1/ANGPT1/SVEP1/ACVRL1/CD36/HBB/PROC/MMP12/F7/SYT7/IL6/SLC6A4/P2RY12/KRT6A/MYL9/VWF/ANGPTL1/CD34/HGFAC/COL5A1/SAA1",75
"GO:0006821","GO:0006821","chloride transport","29/2590","122/18842",0.237704918032787,1.72928033419837,3.22604146860236,0.00193200340238816,0.0231543828816914,0.0231543828816914,"CLIC6/CFTR/GABRQ/GABRA4/CLIC5/GABRA3/NMUR1/GABRD/GABRB1/P2RX5/GABRG2/SLC1A4/FXYD1/ABCB1/SLC4A1/KCNK1/CLIC3/ANO9/GLRA3/SLC26A3/CLCN2/GABRA5/GABRG1/TTYH3/GABRR3/SLC1A1/SLC17A8/SLC1A7/GABRE",29
"GO:0007586","GO:0007586","digestion","29/2590","122/18842",0.237704918032787,1.72928033419837,3.22604146860236,0.00193200340238816,0.0231543828816914,0.0231543828816914,"SI/TLR4/TFF3/CTRB1/CLPSL2/MUC2/RBP4/AQP1/SST/ADRA2A/AKR1C1/CEL/VIL1/AKR1C2/TFF1/MUC13/PRSS1/NMU/AKR1D1/CLPSL1/CD36/PRSS2/CRACD/INAVA/VSIG1/CLPS/CLDN2/ABCG8/MDK",29
"GO:0010765","GO:0010765","positive regulation of sodium ion transport","11/2590","31/18842",0.354838709677419,2.58141736206252,3.51778957651158,0.00193742471904263,0.0231685472419431,0.0231685472419431,"SCN3B/FXYD4/SCN5A/NOS1/SCN2B/FXYD1/TESC/FXYD6/ATP1B2/NKX2-5/SCN4B",11
"GO:0044060","GO:0044060","regulation of endocrine process","13/2590","40/18842",0.325,2.36434362934363,3.44826146479624,0.00194828444483299,0.0231968943159309,0.0231968943159309,"SPP1/ECRG4/RETN/KISS1/GAL/KISS1R/CRHBP/KCNK9/UCN/INHA/CRY2/AGT/PDE1C",13
"GO:0048704","GO:0048704","embryonic skeletal system morphogenesis","13/2590","40/18842",0.325,2.36434362934363,3.44826146479624,0.00194828444483299,0.0231968943159309,0.0231968943159309,"HOXA4/TWIST1/HOXD4/HOXC4/COL2A1/HOXB9/ALX1/SOX11/TGFBR2/HOXA11/HOXC11/TFAP2A/LHX1",13
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","32/2590","139/18842",0.23021582733813,1.67479792227994,3.18767436513122,0.00203190955228282,0.0240876045623115,0.0240876045623115,"TNFRSF18/P4HB/JAM3/CCL20/ADAM8/CXCL13/TACR1/CXCL12/RARRES2/CX3CL1/IL34/PTN/EDN3/EDN1/S100A7/CCL19/ASCL2/LYVE1/NEDD9/CCL1/MMP14/EDN2/IL23A/CX3CR1/F7/IL6/P2RY12/VEGFD/JAM2/CCL7/CCL2/MDK",32
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","32/2590","139/18842",0.23021582733813,1.67479792227994,3.18767436513122,0.00203190955228282,0.0240876045623115,0.0240876045623115,"IL13/ZFP36/NKX6-1/IFNG/NOTCH4/CAV1/WFDC2/GDNF/ZEB1/KRT36/ESRP1/DSPP/ATOH8/CLDN5/ZBED2/BMP2/APOLD1/MMP9/CDH5/ZEB2/FGF2/CYP27B1/MAFF/ACVRL1/PROC/ABCA12/TMEM100/FOXE3/LHX1/CD24/IL20/MIR125B1",32
"GO:0008037","GO:0008037","cell recognition","30/2590","128/18842",0.234375,1.7050555019305,3.195166014974,0.00206010662115541,0.0243690101398578,0.0243690101398578,"CFB/ZPBP/SPACA4/ROBO2/PLA2G5/CNTN6/ALDOA/C4BPA/PRSS55/ROBO4/FUT3/EPHB2/MASP1/SFTPA1/NEXN/CLEC4M/COLEC10/CCL19/CNTNAP2/CRTAC1/ZAN/ADAM18/MYPN/NEDD9/SEMA5A/IGSF9/VCAN/CDK5R1/PECAM1/CFP",30
"GO:0033273","GO:0033273","response to vitamin","22/2590","85/18842",0.258823529411765,1.88291619350443,3.25683461985176,0.00210068851241636,0.02479538384526,0.02479538384526,"SPP1/PDX1/KL/GATA4/ALDH1A2/POSTN/EPO/CYP1A1/SLC34A1/KANK2/COL1A1/BCHE/CYP27B1/ALPL/PENK/F7/OTC/SHMT2/ASCL1/CYP26B1/CAT/MIR125B1",22
"GO:0000212","GO:0000212","meiotic spindle organization","7/2590","15/18842",0.466666666666667,3.39495495495496,3.7042549312788,0.0021491884513072,0.0251505672085522,0.0251505672085522,"AURKA/DCAF13/SKA1/TUBG1/NDC80/SKA3/TUBB8",7
"GO:0034501","GO:0034501","protein localization to kinetochore","7/2590","15/18842",0.466666666666667,3.39495495495496,3.7042549312788,0.0021491884513072,0.0251505672085522,0.0251505672085522,"TTK/KNTC1/AURKB/CDK1/MTBP/ZWILCH/KNL1",7
"GO:0051299","GO:0051299","centrosome separation","7/2590","15/18842",0.466666666666667,3.39495495495496,3.7042549312788,0.0021491884513072,0.0251505672085522,0.0251505672085522,"KIF15/AURKA/KIF11/KIF25/NEK2/CEP85/CHEK1",7
"GO:0090235","GO:0090235","regulation of metaphase plate congression","7/2590","15/18842",0.466666666666667,3.39495495495496,3.7042549312788,0.0021491884513072,0.0251505672085522,0.0251505672085522,"INCENP/AURKB/CDK1/BIRC5/SPAG5/CDCA8/KAT2B",7
"GO:0043434","GO:0043434","response to peptide hormone","80/2590","427/18842",0.187353629976581,1.36297957375241,3.02871711856335,0.0021961490278766,0.0256452017892,0.0256452017892,"NKX6-1/PAK1/COL3A1/KL/GPER1/PLA2G2A/CAV1/KLF15/EGR1/CARTPT/AANAT/CDC6/NR4A1/PTPN1/TRIB3/CXCL12/PID1/TIMP1/NR4A3/PCSK9/RARRES2/NR1H4/EDNRB/TNS2/GRB14/CCNA2/KLF2/FOXE1/NEFL/SLC24A4/EDN1/PDK4/DDR2/SLC2A1/ERFE/KLF4/FOS/AHSG/GLP2R/GHR/TRARG1/CDO1/PPARG/SLC34A1/RETN/PIK3R1/DNAI1/COL1A1/AGTR2/TFF1/GAL/IGFBP1/CAMK2A/CPEB1/FFAR3/ADCY4/ALPL/AGRP/ACTN2/F7/OTC/SORBS1/GDF15/TGFBR3/ADCY8/G6PC1/GCGR/CAV2/CRHBP/REG1A/SOCS2/CAT/CA3/MZB1/CRY2/PRLH/AGT/PCK1/KAT2B/LHCGR",80
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","48/2590","232/18842",0.206896551724138,1.50515244308348,3.09059226690187,0.00220321600325312,0.0256728687799111,0.0256728687799111,"KMO/PNLIPRP3/ELOVL2/CYP1A2/ACSM2A/TRIB3/ANGPTL4/FGFR4/PLA2G4A/NR1H4/ACSM5/ALDH1A2/CYP3A4/ABCB11/EDN1/PDK4/AVP/CYP1A1/CYP7A1/LPL/PTGIS/APOC1/ALDH1A1/CTHRC1/GPIHBP1/ACACB/PNLIPRP1/SLC27A2/ACMSD/CES1/GAMT/BRCA1/GIP/PROX1/ACADL/EDN2/AKR1D1/MTHFD2/PLA2G10/ACSM2B/PLA2G3/ALOXE3/AKR1C3/NME1/SHMT2/KAT2B/KIF12/FADS6",48
"GO:0060537","GO:0060537","muscle tissue development","59/2590","298/18842",0.197986577181208,1.44033323831982,3.05869618854493,0.00222830101091323,0.0258733901089774,0.0258733901089774,"MYH6/PAK1/CAV3/COL3A1/CHRNA1/UQCC2/TWIST1/CAV1/CCNB1/TBX18/MYLK/FER1L6/TCF21/RBP4/MYL3/GATA4/JPH2/FOXH1/SCN5A/GREM1/CDK1/CFL2/EGR2/MYOCD/SGCG/ZIC3/GATA5/EDN1/TBX20/BMP2/MYH11/RCAN1/CACNA1G/DKK1/NPHS1/PROX1/CHRND/SRPK3/FGF2/SIX4/PAX7/NRG1/EPHB1/MIR222/NEURL1/ACTN2/TNNI3/POU4F1/ANKRD1/TGFBR3/S1PR1/CAV2/STRA6/NKX2-5/S100B/CYP26B1/RBM24/FGF8/PGM5",59
"GO:0043114","GO:0043114","regulation of vascular permeability","15/2590","50/18842",0.3,2.18247104247104,3.34223870583144,0.00222989327380208,0.0258733901089774,0.0258733901089774,"FERMT2/TEK/TACR1/C2CD4A/NPR1/SLIT2/CLDN5/AKAP12/PDE2A/CDH5/SH3GL2/ZEB2/ANGPT1/ZG16B/UCN",15
"GO:0060307","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","9/2590","23/18842",0.391304347826087,2.84670135974484,3.53761662206513,0.00228357833007363,0.0263067539527121,0.0263067539527121,"CAV3/CASQ2/SCN5A/NOS1/KCNE4/KCNE1/KCNH2/SCN4B/KCNH6",9
"GO:0061448","GO:0061448","connective tissue development","43/2590","203/18842",0.211822660098522,1.54098940601404,3.09366956879126,0.00228553608944399,0.0263067539527121,0.0263067539527121,"PTHLH/HYAL1/EFEMP1/COL3A1/EGR1/PKDCC/SCX/BMP8A/SACK1A/TIMP1/RUNX2/OTOR/NKX3-2/NR5A2/NR1H4/GREM1/COL2A1/SIX2/INHBE/SULF1/FOXD1/CNMD/BMP8B/LPL/BMP2/EPYC/GHR/CCN4/HMGA2/PPARG/TGFBR2/FGF2/WNT11/SOX5/ACVRL1/SERPINB7/WNT10B/HOXA11/ZBTB16/SNORC/OGN/CD34/MDK",43
"GO:0001708","GO:0001708","cell fate specification","19/2590","70/18842",0.271428571428571,1.9746166574738,3.26118943723343,0.00228903385406263,0.0263067539527121,0.0263067539527121,"PRDM12/SOX17/TBX18/ISL2/TBR1/SOX2/TBX15/SIX2/ESRP1/TBX20/DKK1/FOXI3/TBX10/FGF2/HOXA11/POU4F1/ASCL1/NTRK3/MNX1",19
"GO:0030323","GO:0030323","respiratory tube development","19/2590","70/18842",0.271428571428571,1.9746166574738,3.26118943723343,0.00228903385406263,0.0263067539527121,0.0263067539527121,"IL13/EPAS1/COL3A1/PKDCC/TCF21/WFDC2/RBP4/ABCA3/RCN3/ZIC3/MME/CLDN18/BMP2/SOX11/PROX1/WNT11/CLCN2/STRA6/ASCL1",19
"GO:0021510","GO:0021510","spinal cord development","16/2590","55/18842",0.290909090909091,2.11633555633556,3.30975490691853,0.00229612472743709,0.0263067539527121,0.0263067539527121,"MDGA2/GDNF/SOX12/NEFL/TBX20/SOX11/VIT/PAX6/PROX1/CHRD/LRP8/ZIC1/ASCL1/LHX1/LHX5/MNX1",16
"GO:0032964","GO:0032964","collagen biosynthetic process","16/2590","55/18842",0.290909090909091,2.11633555633556,3.30975490691853,0.00229612472743709,0.0263067539527121,0.0263067539527121,"P3H4/F2/VIM/KLF15/SCX/RGCC/RCN3/DDR2/CYP7A1/COL1A1/CYGB/CBX8/SERPINB7/IL6/UCN/COL5A1",16
"GO:0031076","GO:0031076","embryonic camera-type eye development","8/2590","19/18842",0.421052631578947,3.06311725259094,3.59173875022949,0.00231703085887824,0.0264354355819824,0.0264354355819824,"TWIST1/NES/SOX11/TH/PROX1/STRA6/TFAP2A/SIX3",8
"GO:1901881","GO:1901881","positive regulation of protein depolymerization","8/2590","19/18842",0.421052631578947,3.06311725259094,3.59173875022949,0.00231703085887824,0.0264354355819824,0.0264354355819824,"AURKB/CFL2/NES/VIL1/CARMIL2/SEMA5A/ACTN2/CRACD",8
"GO:0060326","GO:0060326","cell chemotaxis","61/2590","311/18842",0.196141479099678,1.42691032787496,3.03051109209296,0.00238393147356161,0.0271420531312796,0.0271420531312796,"CALCA/DUSP1/JAM3/CXCL9/CCL20/EGR3/ADAM8/CXCL13/HBEGF/NR4A1/DPP4/CTSG/CXCL12/RARRES2/CCR3/ARHGEF16/EDNRB/GREM1/CCL14/BST1/CX3CL1/IL34/SLIT2/CCR8/PTN/HOXB9/EDN3/EDN1/S100A7/MET/TRPM2/CCL19/CCL23/CXCR2/CCL24/PF4/AGR2/DPEP1/CXCL2/NEDD9/FGF2/CCL1/EPHB1/SEMA5A/EDN2/RAC3/IL23A/ACKR4/CX3CR1/F7/IL6/CXCL3/VEGFD/CCL25/S100A12/CCL16/CCL7/PPBP/SAA1/CCL2/MDK",61
"GO:0002791","GO:0002791","regulation of peptide secretion","40/2590","186/18842",0.21505376344086,1.56449537094698,3.08855998500499,0.00239047879090858,0.0271600137054374,0.0271600137054374,"NKX6-1/PDX1/IFNG/KCNB1/GPER1/UQCC2/NPY2R/ALDOA/CARTPT/RASL10B/BMP8A/RBP4/PDE8B/RFX6/FGB/KCNK16/NR1H4/STX1A/TFR2/G6PC2/TRPA1/FFAR4/ECRG4/ADRA2A/BLK/KCNA5/CAMP/TRPM5/MYRIP/BRSK2/GIP/NMU/FFAR3/ABCA12/SYT7/IL6/ADCY8/CRHBP/UCN/SSTR5",40
"GO:0001990","GO:0001990","regulation of systemic arterial blood pressure by hormone","13/2590","41/18842",0.317073170731707,2.30667671155476,3.3436287785357,0.00249903498984586,0.0282758306822105,0.0282758306822105,"AVPR2/RASL10B/TACR1/CTSG/EDNRB/MME/EDN3/EDN1/AGTR2/CMA1/EDN2/AGT/PDE1C",13
"GO:0014009","GO:0014009","glial cell proliferation","13/2590","41/18842",0.317073170731707,2.30667671155476,3.3436287785357,0.00249903498984586,0.0282758306822105,0.0282758306822105,"IDH2/SLC7A5/GFAP/IL33/CX3CL1/IL34/SOX11/ASCL2/NEGR1/PENK/IL6/E2F1/MIR125B1",13
"GO:0050769","GO:0050769","positive regulation of neurogenesis","38/2590","175/18842",0.217142857142857,1.57969332597904,3.07559050136607,0.00253199022200888,0.0285895176927243,0.0285895176927243,"PAK1/IFNG/GPER1/VIM/ROBO2/SLC7A5/CDH2/MAG/GFAP/PTPRZ1/CXCL12/EPHB2/CX3CL1/IL34/SLIT2/WDR62/EGR2/PTN/MME/NTRK2/SEMA7A/BMP2/SOX11/LIMK1/TTBK1/FZD4/HAP1/SHANK3/CLCN2/SEMA5A/NEURL1/QKI/CX3CR1/LRP8/IL6/E2F1/MIR125B1/MDK",38
"GO:0002062","GO:0002062","chondrocyte differentiation","21/2590","81/18842",0.259259259259259,1.88608608608609,3.19035407289341,0.00256381469354637,0.0288297269552076,0.0288297269552076,"PTHLH/EFEMP1/COL3A1/PKDCC/SCX/RUNX2/NKX3-2/NR5A2/GREM1/COL2A1/SIX2/SULF1/BMP2/CCN4/HMGA2/SOX5/ACVRL1/WNT10B/HOXA11/ZBTB16/MDK",21
"GO:0042476","GO:0042476","odontogenesis","21/2590","81/18842",0.259259259259259,1.88608608608609,3.19035407289341,0.00256381469354637,0.0288297269552076,0.0288297269552076,"ODAPH/ENAM/CFTR/CSF3R/TMT1A/SCN5A/AQP1/COL1A2/DSPP/SLC24A4/EDN1/BMP2/SLC34A1/CAMP/COL1A1/AMTN/FOXI3/ALPL/TFAP2A/FGF8/CD34",21
"GO:0098656","GO:0098656","monoatomic anion transmembrane transport","32/2590","141/18842",0.226950354609929,1.65104192338235,3.09766569904665,0.00258424385943769,0.0288889509064125,0.0288889509064125,"SLC5A5/SLC19A1/CLIC6/CFTR/GABRQ/LRRC8C/GABRA4/CLIC5/GPHRB/GABRA3/GABRD/GABRB1/P2RX5/GABRG2/GPHRA/SLC1A4/FXYD1/SLC4A1/KCNK1/CLIC3/ANO9/GLRA3/SLC26A3/CLCN2/GABRA5/GABRG1/TTYH3/GABRR3/SLC1A1/SLC17A8/SLC1A7/GABRE",32
"GO:0006820","GO:0006820","monoatomic anion transport","35/2590","158/18842",0.221518987341772,1.61152925076976,3.08147961647254,0.00258623506804981,0.0288889509064125,0.0288889509064125,"SLC5A5/SLC19A1/CLIC6/CFTR/GABRQ/LRRC8C/GABRA4/CLIC5/TRPA1/GPHRB/GABRA3/NMUR1/GABRD/GABRB1/P2RX5/GABRG2/GPHRA/SLC1A4/FXYD1/ABCB1/SLC4A1/KCNK1/CLIC3/ANO9/GLRA3/SLC26A3/CLCN2/GABRA5/GABRG1/TTYH3/GABRR3/SLC1A1/SLC17A8/SLC1A7/GABRE",35
"GO:1901343","GO:1901343","negative regulation of vasculature development","35/2590","158/18842",0.221518987341772,1.61152925076976,3.08147961647254,0.00258623506804981,0.0288889509064125,0.0288889509064125,"ADAMTS1/ANGPT4/TEK/FBLN5/MIR221/RGCC/ADGRB3/NPR1/ADGRB2/HOXA5/DAB2IP/PTPRM/CLDN5/KLF2/SULF1/KLK3/CNMD/TNMD/SEMA6A/KLF4/EFNA3/DCN/PPARG/PF4/ECSCR/MIR205/THBS2/ANGPTL7/COL4A3/MIR222/CD36/QKI/E2F2/NAXE/MIR125B1",35
"GO:0051954","GO:0051954","positive regulation of amine transport","11/2590","32/18842",0.34375,2.50074806949807,3.39185153725953,0.00259022615629316,0.0288889509064125,0.0288889509064125,"KMO/KCNB1/SLC7A5/CARTPT/CXCL12/GDNF/STX1A/AVP/SLC17A8/NTSR1/SYT1",11
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","59/2590","300/18842",0.196666666666667,1.43073101673102,3.00218143630507,0.00260947078070926,0.0290443132720491,0.0290443132720491,"IL13/GPBAR1/DUSP1/GPER1/TLR4/PLA2G5/PLA2G2A/CCN1/FERMT2/CALCR/TEK/PTPN1/PDE8B/ATF3/MIR221/FGB/FGFR4/ALKAL1/EPHB2/CDK1/MC5R/SIRPA/CX3CL1/DAB2IP/EGF/PSCA/FFAR4/THPO/PTGER4/EPO/MIR126/EDN1/S100A7/AKAP12/DDR2/SEMA7A/BMP2/CCL19/CHRNA9/SEMA6A/KLF4/FBLN1/MARCO/P2RY6/NPNT/MIR205/FGF21/SACK1D/FGF2/NRG1/ANGPT1/EPHB1/ADRA1A/CD36/FLT4/NRXN1/ALKAL2/BMPER/MTURN",59
"GO:0044774","GO:0044774","mitotic DNA integrity checkpoint signaling","19/2590","71/18842",0.267605633802817,1.94680515525586,3.19076289801881,0.00272997837085227,0.0303238451152595,0.0303238451152595,"BRSK1/CDC6/CHEK2/ORC1/CDC7/CDK1/CLSPN/BLM/TIMELESS/EME2/EME1/DONSON/BRCA1/TICRR/DTL/PLK1/DBF4/FANCD2/CHEK1",19
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","23/2590","92/18842",0.25,1.81872586872587,3.14253584668945,0.00274044366785472,0.0303783461355498,0.0303783461355498,"ATP1A2/KMO/GRIN1/GRIK4/GRIN2D/GRIN2A/MAPK8IP2/GRM4/UNC13C/GRIN2C/GRIA4/SLC1A4/SHANK3/GRIA2/PNOC/UNC13A/DKK1/CACNG5/NRXN1/UCN/SLC17A8/SYT1/CCL2",23
"GO:0003009","GO:0003009","skeletal muscle contraction","15/2590","51/18842",0.294117647058824,2.13967749261867,3.25342323007458,0.00276411718957645,0.0304554444375711,0.0304554444375712,"CAV3/CHRNA1/KBTBD13/SCN4A/JSRP1/CHRNG/TNNT1/SYNM/CHRND/MB/TNNI3/SLC8A3/ADGRD1/TNNT3/CA3",15
"GO:0003254","GO:0003254","regulation of membrane depolarization","15/2590","51/18842",0.294117647058824,2.13967749261867,3.25342323007458,0.00276411718957645,0.0304554444375711,0.0304554444375712,"SCN3B/CAV3/FHL1/MLLT11/SCN5A/SCN2B/HCN2/DCN/KISS1/CLCN2/HCN1/KISS1R/MYOC/ALB/NTSR1",15
"GO:1900087","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","15/2590","51/18842",0.294117647058824,2.13967749261867,3.25342323007458,0.00276411718957645,0.0304554444375711,0.0304554444375712,"RRM2/CCND2/ADAMTS1/CDC6/MIR221/RGCC/MTBP/TERT/DDR2/CYP1A1/STIL/KCNA5/MIR222/CCNE2/CCNE1",15
"GO:0006260","GO:0006260","DNA replication","61/2590","313/18842",0.194888178913738,1.41779268999716,2.9754692410134,0.00277888307363622,0.0305113123648463,0.0305113123648463,"GINS2/DSCC1/GINS1/MCM4/POLQ/TRAIP/ESCO2/CDC6/MCM2/CDC25A/RAD51/ORC6/CDT1/TYMS/ORC1/CDC7/BARD1/CDK1/CCNA2/RNASEH2A/KCTD13/DNA2/GINS4/POLE2/BLM/ADRA2A/CHAF1B/CDC45/FAM111B/MCM10/RECQL4/POLB/TIMELESS/EME2/EME1/TK1/GEN1/DONSON/WDHD1/MCM6/BRCA1/TICRR/TONSL/DTL/DBF4/E2F7/ACVRL1/RMI2/PCNA/PCLAF/E2F8/PTK6/MCIDAS/BRCA2/UCN/FEN1/EXO1/STRA8/CHEK1/CHTF18/RFC4",61
"GO:0030193","GO:0030193","regulation of blood coagulation","18/2590","66/18842",0.272727272727273,1.98406458406458,3.19699886100605,0.00278593684722018,0.0305113123648463,0.0305113123648463,"EMILIN2/F2/PROS1/CAV1/PLAU/ADAMTS18/FGB/F12/EPHB2/KNG1/FAP/EDN1/PF4/SERPING1/THBD/CD36/PROC/F7",18
"GO:0072577","GO:0072577","endothelial cell apoptotic process","18/2590","66/18842",0.272727272727273,1.98406458406458,3.19699886100605,0.00278593684722018,0.0305113123648463,0.0305113123648463,"IL13/GPER1/TEK/PTPN1/NDNF/RGCC/FGB/TERT/DAB2IP/MIR126/CDH5/TMEM215/ECSCR/ANGPT1/COL4A3/SEMA5A/AKR1C3/CCL2",18
"GO:0007131","GO:0007131","reciprocal meiotic recombination","17/2590","61/18842",0.278688524590164,2.02743211595671,3.20853771158317,0.00281562447749116,0.0306521668714924,0.0306521668714924,"SYCE3/RAD54B/TEX11/RAD51AP1/RAD51/HSF2BP/SHOC1/TOP2A/BRIP1/RAD54L/EME2/EME1/TEX19/SYCP2/FANCD2/MND1/TRIP13",17
"GO:0031297","GO:0031297","replication fork processing","17/2590","61/18842",0.278688524590164,2.02743211595671,3.20853771158317,0.00281562447749116,0.0306521668714924,0.0306521668714924,"POLQ/TRAIP/RAD51/BARD1/DNA2/BLM/FAM111B/TIMELESS/EME2/EME1/GEN1/DONSON/BRCA1/TONSL/PCNA/BRCA2/EXO1",17
"GO:0140527","GO:0140527","reciprocal homologous recombination","17/2590","61/18842",0.278688524590164,2.02743211595671,3.20853771158317,0.00281562447749116,0.0306521668714924,0.0306521668714924,"SYCE3/RAD54B/TEX11/RAD51AP1/RAD51/HSF2BP/SHOC1/TOP2A/BRIP1/RAD54L/EME2/EME1/TEX19/SYCP2/FANCD2/MND1/TRIP13",17
"GO:0001649","GO:0001649","osteoblast differentiation","45/2590","217/18842",0.207373271889401,1.50862053627031,3.00832025390026,0.00283127346065447,0.0307612514164546,0.0307612514164546,"SPP1/PTHLH/TWIST1/CCN1/FERMT2/DLK1/TMT1A/NELL1/RUNX2/SOX2/TWIST2/IFITM1/TP63/GREM1/LGR4/HSPE1/GDF10/FFAR4/ITGA11/DDR2/SMAD9/FBN2/SEMA7A/BMP2/SOX11/ERFE/CRIM1/CCN4/PPARG/SCUBE3/COL1A1/NPNT/MIR205/CHRD/PANX3/ALPL/PENK/VCAN/MYOC/IL6/PTPRB/IBSP/CAT/MIR125B1/DLX5",45
