"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2000242","GO:2000242","negative regulation of reproductive process","11/1430","47/18842",0.234042553191489,3.08379705400982,4.09900877391854,0.000630329431884008,0.0156425637369325,0.0156425637369325,"ENSG00000071539/ENSG00000122952/ENSG00000137812/ENSG00000137090/ENSG00000143452/ENSG00000116996/ENSG00000156509/ENSG00000137573/ENSG00000184937/ENSG00000127564/ENSG00000112742",11
"GO:0044060","GO:0044060","regulation of endocrine process","10/1430","40/18842",0.25,3.29405594405594,4.16224500116472,0.000632711041008471,0.0156425637369325,0.0156425637369325,"ENSG00000170498/ENSG00000116014/ENSG00000118785/ENSG00000169427/ENSG00000122641/ENSG00000123999/ENSG00000169836/ENSG00000163794/ENSG00000069482/ENSG00000135744",10
"GO:0031630","GO:0031630","regulation of synaptic vesicle fusion to presynaptic active zone membrane","7/1430","21/18842",0.333333333333333,4.39207459207459,4.45706900718567,0.000643273173114645,0.0157422333379985,0.0157422333379985,"ENSG00000129990/ENSG00000167371/ENSG00000170743/ENSG00000149927/ENSG00000067715/ENSG00000019505/ENSG00000145920",7
"GO:1901632","GO:1901632","regulation of synaptic vesicle membrane organization","7/1430","21/18842",0.333333333333333,4.39207459207459,4.45706900718567,0.000643273173114645,0.0157422333379985,0.0157422333379985,"ENSG00000129990/ENSG00000167371/ENSG00000170743/ENSG00000149927/ENSG00000067715/ENSG00000019505/ENSG00000145920",7
"GO:0002438","GO:0002438","acute inflammatory response to antigenic stimulus","8/1430","27/18842",0.296296296296296,3.9040663040663,4.3274490441204,0.000648339761714974,0.0157860908647873,0.0157860908647873,"ENSG00000229314/ENSG00000228278/ENSG00000117215/ENSG00000150337/ENSG00000211891/ENSG00000180549/ENSG00000211896/ENSG00000107485",8
"GO:0007631","GO:0007631","feeding behavior","16/1430","86/18842",0.186046511627907,2.45139046999512,3.8659750331766,0.000672247003840612,0.0162859437463095,0.0162859437463095,"ENSG00000163064/ENSG00000102109/ENSG00000109255/ENSG00000182687/ENSG00000164326/ENSG00000128285/ENSG00000121853/ENSG00000169836/ENSG00000163794/ENSG00000130513/ENSG00000183971/ENSG00000071677/ENSG00000128165/ENSG00000069482/ENSG00000131096/ENSG00000116329",16
"GO:0001708","GO:0001708","cell fate specification","14/1430","70/18842",0.2,2.63524475524476,3.92800630659867,0.000677541138589623,0.0163321291457029,0.0163321291457029,"ENSG00000130711/ENSG00000164690/ENSG00000130675/ENSG00000139352/ENSG00000075891/ENSG00000104413/ENSG00000164532/ENSG00000152192/ENSG00000167800/ENSG00000107984/ENSG00000159556/ENSG00000181449/ENSG00000136535/ENSG00000170577",14
"GO:0010817","GO:0010817","regulation of hormone levels","57/1430","487/18842",0.117043121149897,1.54218635573872,3.47401376340601,0.000713481095219467,0.0169737432441454,0.0169737432441454,"ENSG00000251493/ENSG00000104321/ENSG00000118702/ENSG00000145244/ENSG00000099985/ENSG00000164690/ENSG00000170498/ENSG00000100867/ENSG00000075461/ENSG00000196557/ENSG00000164756/ENSG00000139547/ENSG00000116014/ENSG00000182759/ENSG00000176887/ENSG00000174672/ENSG00000109255/ENSG00000163623/ENSG00000106327/ENSG00000163394/ENSG00000164326/ENSG00000105707/ENSG00000124302/ENSG00000175535/ENSG00000136573/ENSG00000118785/ENSG00000169427/ENSG00000277893/ENSG00000122641/ENSG00000176406/ENSG00000121853/ENSG00000123999/ENSG00000009765/ENSG00000171564/ENSG00000177542/ENSG00000169836/ENSG00000139515/ENSG00000159224/ENSG00000163794/ENSG00000164047/ENSG00000103257/ENSG00000175426/ENSG00000111537/ENSG00000095752/ENSG00000170786/ENSG00000211452/ENSG00000025423/ENSG00000069482/ENSG00000070031/ENSG00000183682/ENSG00000178394/ENSG00000070985/ENSG00000135744/ENSG00000231852/ENSG00000100078/ENSG00000107485/ENSG00000162009",57
"GO:0015804","GO:0015804","neutral amino acid transport","12/1430","55/18842",0.218181818181818,2.87481246026701,3.99030527755925,0.000714720987048644,0.0169737432441454,0.0169737432441454,"ENSG00000105143/ENSG00000151012/ENSG00000165970/ENSG00000117152/ENSG00000073350/ENSG00000017483/ENSG00000101438/ENSG00000110436/ENSG00000103257/ENSG00000196517/ENSG00000106688/ENSG00000174358",12
"GO:0021510","GO:0021510","spinal cord development","12/1430","55/18842",0.218181818181818,2.87481246026701,3.99030527755925,0.000714720987048644,0.0169737432441454,0.0169737432441454,"ENSG00000130675/ENSG00000089116/ENSG00000157193/ENSG00000139352/ENSG00000139915/ENSG00000176887/ENSG00000177732/ENSG00000273706/ENSG00000152977/ENSG00000164532/ENSG00000277586/ENSG00000007372",12
"GO:0071392","GO:0071392","cellular response to estradiol stimulus","9/1430","34/18842",0.264705882352941,3.48782394076512,4.16086339304326,0.000750144630443741,0.0177276826635749,0.0177276826635749,"ENSG00000122180/ENSG00000121621/ENSG00000183779/ENSG00000164326/ENSG00000145386/ENSG00000091831/ENSG00000180616/ENSG00000152192/ENSG00000129152",9
"GO:0048562","GO:0048562","embryonic organ morphogenesis","24/1430","157/18842",0.152866242038217,2.01419981292593,3.65697899206162,0.000768652977468085,0.0180764683140178,0.0180764683140178,"ENSG00000176058/ENSG00000180176/ENSG00000164690/ENSG00000170689/ENSG00000204385/ENSG00000139219/ENSG00000136574/ENSG00000123473/ENSG00000183072/ENSG00000176887/ENSG00000160973/ENSG00000273706/ENSG00000117122/ENSG00000123388/ENSG00000105707/ENSG00000075891/ENSG00000071909/ENSG00000152977/ENSG00000142449/ENSG00000164532/ENSG00000156925/ENSG00000138829/ENSG00000138083/ENSG00000170577",24
"GO:0033313","GO:0033313","meiotic cell cycle checkpoint signaling","5/1430","11/18842",0.454545454545455,5.98919262555626,4.74335453887701,0.00078350071907412,0.0182274861356974,0.0182274861356974,"ENSG00000071539/ENSG00000122952/ENSG00000137812/ENSG00000143452/ENSG00000112742",5
"GO:0034080","GO:0034080","CENP-A containing chromatin assembly","5/1430","11/18842",0.454545454545455,5.98919262555626,4.74335453887701,0.00078350071907412,0.0182274861356974,0.0182274861356974,"ENSG00000104147/ENSG00000102384/ENSG00000203760/ENSG00000115163/ENSG00000123485",5
"GO:0000281","GO:0000281","mitotic cytokinesis","18/1430","104/18842",0.173076923076923,2.28050026896181,3.75258372454246,0.0007864171574829,0.0182274861356974,0.0182274861356974,"ENSG00000166851/ENSG00000089685/ENSG00000138180/ENSG00000112984/ENSG00000161800/ENSG00000137807/ENSG00000090889/ENSG00000117632/ENSG00000115163/ENSG00000134690/ENSG00000170959/ENSG00000011426/ENSG00000122966/ENSG00000114346/ENSG00000178999/ENSG00000135476/ENSG00000183856/ENSG00000226650",18
"GO:0000910","GO:0000910","cytokinesis","28/1430","195/18842",0.143589743589744,1.89197059350906,3.58805441975046,0.000815918691283056,0.0188207847400747,0.0188207847400747,"ENSG00000140623/ENSG00000166851/ENSG00000182631/ENSG00000089685/ENSG00000129173/ENSG00000138180/ENSG00000165891/ENSG00000112984/ENSG00000161800/ENSG00000105255/ENSG00000137807/ENSG00000090889/ENSG00000117632/ENSG00000160683/ENSG00000115163/ENSG00000118193/ENSG00000134690/ENSG00000170959/ENSG00000087586/ENSG00000011426/ENSG00000122966/ENSG00000094804/ENSG00000114346/ENSG00000178999/ENSG00000135476/ENSG00000183856/ENSG00000162009/ENSG00000226650",28
"GO:0048598","GO:0048598","embryonic morphogenesis","44/1430","354/18842",0.124293785310734,1.63772272924815,3.4712366708606,0.000832393309218094,0.0191093721130497,0.0191093721130497,"ENSG00000176058/ENSG00000180176/ENSG00000164690/ENSG00000170689/ENSG00000204385/ENSG00000139219/ENSG00000118137/ENSG00000179528/ENSG00000149948/ENSG00000136574/ENSG00000060718/ENSG00000123473/ENSG00000183072/ENSG00000176887/ENSG00000160973/ENSG00000115414/ENSG00000100985/ENSG00000273706/ENSG00000117122/ENSG00000123388/ENSG00000188095/ENSG00000260428/ENSG00000105707/ENSG00000122641/ENSG00000075891/ENSG00000075275/ENSG00000069011/ENSG00000071909/ENSG00000204610/ENSG00000137573/ENSG00000152977/ENSG00000204262/ENSG00000111799/ENSG00000142449/ENSG00000164532/ENSG00000156925/ENSG00000188064/ENSG00000138829/ENSG00000107984/ENSG00000130635/ENSG00000138083/ENSG00000181449/ENSG00000170577/ENSG00000107485",44
"GO:1901976","GO:1901976","regulation of cell cycle checkpoint","12/1430","56/18842",0.214285714285714,2.82347652347652,3.91627062494374,0.000847767818438035,0.0192808546050755,0.0192808546050755,"ENSG00000139618/ENSG00000089685/ENSG00000164109/ENSG00000122952/ENSG00000137812/ENSG00000134057/ENSG00000134690/ENSG00000165480/ENSG00000154839/ENSG00000051180/ENSG00000178999/ENSG00000080986",12
"GO:0042430","GO:0042430","indole-containing compound metabolic process","8/1430","28/18842",0.285714285714286,3.76463536463536,4.19538643079377,0.00084786168352541,0.0192808546050755,0.0192808546050755,"ENSG00000117009/ENSG00000131203/ENSG00000153086/ENSG00000188676/ENSG00000104951/ENSG00000103485/ENSG00000151790/ENSG00000178394",8
"GO:0060993","GO:0060993","kidney morphogenesis","13/1430","64/18842",0.203125,2.67642045454545,3.84985112093699,0.000894047581812324,0.0202356966756677,0.0202356966756677,"ENSG00000251493/ENSG00000129654/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000273706/ENSG00000075891/ENSG00000188064/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",13
"GO:0060986","GO:0060986","endocrine hormone secretion","11/1430","49/18842",0.224489795918367,2.95792778649922,3.93271357467567,0.000916640719571919,0.020650116397459,0.020650116397459,"ENSG00000251493/ENSG00000170498/ENSG00000116014/ENSG00000118785/ENSG00000169427/ENSG00000122641/ENSG00000123999/ENSG00000169836/ENSG00000163794/ENSG00000069482/ENSG00000135744",11
"GO:0042220","GO:0042220","response to cocaine","10/1430","42/18842",0.238095238095238,3.13719613719614,3.97361480779905,0.000955770298334277,0.0214314818989281,0.0214314818989281,"ENSG00000102794/ENSG00000075461/ENSG00000163064/ENSG00000117152/ENSG00000164326/ENSG00000145386/ENSG00000169836/ENSG00000108576/ENSG00000110436/ENSG00000106688",10
"GO:0051653","GO:0051653","spindle localization","12/1430","57/18842",0.210526315789474,2.77394184762606,3.84385389124726,0.00100083974266526,0.0223381870342094,0.0223381870342094,"ENSG00000073350/ENSG00000186193/ENSG00000167634/ENSG00000115163/ENSG00000165480/ENSG00000066279/ENSG00000099812/ENSG00000154839/ENSG00000276747/ENSG00000104953/ENSG00000135476/ENSG00000080986",12
"GO:0072009","GO:0072009","nephron epithelium development","16/1430","90/18842",0.177777777777778,2.34243978243978,3.65837259922204,0.00112086761922478,0.024699611215283,0.024699611215283,"ENSG00000251493/ENSG00000129654/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000169344/ENSG00000273706/ENSG00000161270/ENSG00000075891/ENSG00000272398/ENSG00000188064/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",16
"GO:0002523","GO:0002523","leukocyte migration involved in inflammatory response","6/1430","17/18842",0.352941176470588,4.65043192102016,4.31515982714263,0.00112713430146489,0.024699611215283,0.024699611215283,"ENSG00000151651/ENSG00000158714/ENSG00000163220/ENSG00000180549/ENSG00000143546/ENSG00000110492",6
"GO:0021515","GO:0021515","cell differentiation in spinal cord","6/1430","17/18842",0.352941176470588,4.65043192102016,4.31515982714263,0.00112713430146489,0.024699611215283,0.024699611215283,"ENSG00000130675/ENSG00000089116/ENSG00000139352/ENSG00000139915/ENSG00000273706/ENSG00000164532",6
"GO:0032274","GO:0032274","gonadotropin secretion","6/1430","17/18842",0.352941176470588,4.65043192102016,4.31515982714263,0.00112713430146489,0.024699611215283,0.024699611215283,"ENSG00000251493/ENSG00000170498/ENSG00000116014/ENSG00000122641/ENSG00000123999/ENSG00000169836",6
"GO:0048568","GO:0048568","embryonic organ development","33/1430","248/18842",0.133064516129032,1.75328784119107,3.42212641795374,0.00114298670910263,0.0249336602922342,0.0249336602922342,"ENSG00000176058/ENSG00000129173/ENSG00000180176/ENSG00000164690/ENSG00000170689/ENSG00000204385/ENSG00000139219/ENSG00000165891/ENSG00000142731/ENSG00000136574/ENSG00000123473/ENSG00000183072/ENSG00000176887/ENSG00000163064/ENSG00000160973/ENSG00000137270/ENSG00000273706/ENSG00000117122/ENSG00000123388/ENSG00000105707/ENSG00000183734/ENSG00000075891/ENSG00000071909/ENSG00000152977/ENSG00000142449/ENSG00000164532/ENSG00000156925/ENSG00000188064/ENSG00000138829/ENSG00000070031/ENSG00000138083/ENSG00000170577/ENSG00000107485",33
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production","14/1430","74/18842",0.189189189189189,2.49279909279909,3.68726107917405,0.00120298832331234,0.0256570750391225,0.0256570750391225,"ENSG00000229314/ENSG00000154143/ENSG00000103490/ENSG00000228278/ENSG00000167207/ENSG00000163568/ENSG00000164047/ENSG00000110680/ENSG00000169900/ENSG00000106211/ENSG00000111537/ENSG00000073150/ENSG00000154451/ENSG00000163362",14
"GO:0045109","GO:0045109","intermediate filament organization","14/1430","74/18842",0.189189189189189,2.49279909279909,3.68726107917405,0.00120298832331234,0.0256570750391225,0.0256570750391225,"ENSG00000148798/ENSG00000171360/ENSG00000171345/ENSG00000197079/ENSG00000135443/ENSG00000170454/ENSG00000172867/ENSG00000205426/ENSG00000108417/ENSG00000094796/ENSG00000170819/ENSG00000277586/ENSG00000186442/ENSG00000131737",14
"GO:0048525","GO:0048525","negative regulation of viral process","14/1430","74/18842",0.189189189189189,2.49279909279909,3.68726107917405,0.00120298832331234,0.0256570750391225,0.0256570750391225,"ENSG00000128383/ENSG00000149948/ENSG00000187608/ENSG00000185745/ENSG00000179750/ENSG00000111331/ENSG00000089127/ENSG00000204610/ENSG00000111335/ENSG00000171855/ENSG00000157601/ENSG00000134321/ENSG00000135114/ENSG00000197110",14
"GO:0072080","GO:0072080","nephron tubule development","14/1430","74/18842",0.189189189189189,2.49279909279909,3.68726107917405,0.00120298832331234,0.0256570750391225,0.0256570750391225,"ENSG00000251493/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000169344/ENSG00000273706/ENSG00000075891/ENSG00000272398/ENSG00000188064/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",14
"GO:0090307","GO:0090307","mitotic spindle assembly","14/1430","74/18842",0.189189189189189,2.49279909279909,3.68726107917405,0.00120298832331234,0.0256570750391225,0.0256570750391225,"ENSG00000276043/ENSG00000166851/ENSG00000089685/ENSG00000161800/ENSG00000088325/ENSG00000137807/ENSG00000090889/ENSG00000237649/ENSG00000134690/ENSG00000099812/ENSG00000138160/ENSG00000178999/ENSG00000163808/ENSG00000226650",14
"GO:0044773","GO:0044773","mitotic DNA damage checkpoint signaling","13/1430","66/18842",0.196969696969697,2.59531680440771,3.720600444771,0.00120808048825571,0.0256570750391225,0.0256570750391225,"ENSG00000185499/ENSG00000166851/ENSG00000159147/ENSG00000144554/ENSG00000111602/ENSG00000170312/ENSG00000197299/ENSG00000140534/ENSG00000154920/ENSG00000092853/ENSG00000097046/ENSG00000143476/ENSG00000149554",13
"GO:0032355","GO:0032355","response to estradiol","18/1430","108/18842",0.166666666666667,2.1960372960373,3.5722102027147,0.00123643183009863,0.0261440256706382,0.0261440256706382,"ENSG00000057593/ENSG00000122180/ENSG00000121621/ENSG00000183779/ENSG00000129514/ENSG00000164326/ENSG00000145386/ENSG00000121853/ENSG00000108821/ENSG00000169836/ENSG00000091831/ENSG00000163794/ENSG00000180616/ENSG00000108576/ENSG00000152192/ENSG00000172379/ENSG00000106462/ENSG00000129152",18
"GO:0003156","GO:0003156","regulation of animal organ formation","5/1430","12/18842",0.416666666666667,5.49009324009324,4.45878454213081,0.00125945828792543,0.0263993408960369,0.0263993408960369,"ENSG00000130700/ENSG00000137573/ENSG00000185008/ENSG00000184937/ENSG00000107984",5
"GO:0072672","GO:0072672","neutrophil extravasation","5/1430","12/18842",0.416666666666667,5.49009324009324,4.45878454213081,0.00125945828792543,0.0263993408960369,0.0263993408960369,"ENSG00000151651/ENSG00000204936/ENSG00000196415/ENSG00000180549/ENSG00000110492",5
"GO:0072078","GO:0072078","nephron tubule morphogenesis","11/1430","51/18842",0.215686274509804,2.84193061840121,3.7746707281754,0.00130282177621054,0.0271900596671473,0.0271900596671473,"ENSG00000251493/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000273706/ENSG00000075891/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",11
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","18/1430","109/18842",0.165137614678899,2.17589016488099,3.52835280731657,0.00137815553673479,0.028629248330623,0.028629248330623,"ENSG00000139618/ENSG00000185499/ENSG00000166851/ENSG00000159147/ENSG00000144554/ENSG00000111602/ENSG00000170312/ENSG00000197299/ENSG00000136492/ENSG00000140534/ENSG00000154920/ENSG00000092853/ENSG00000101412/ENSG00000097046/ENSG00000143476/ENSG00000149554/ENSG00000051180/ENSG00000188486",18
"GO:0051338","GO:0051338","regulation of transferase activity","36/1430","281/18842",0.128113879003559,1.68805713859095,3.33021784668483,0.00139300647189894,0.028629248330623,0.028629248330623,"ENSG00000087250/ENSG00000175063/ENSG00000046774/ENSG00000164045/ENSG00000158402/ENSG00000171450/ENSG00000175920/ENSG00000108106/ENSG00000164109/ENSG00000103490/ENSG00000101255/ENSG00000149948/ENSG00000226979/ENSG00000103888/ENSG00000141736/ENSG00000233718/ENSG00000088325/ENSG00000147889/ENSG00000101213/ENSG00000197299/ENSG00000118193/ENSG00000117399/ENSG00000100526/ENSG00000175305/ENSG00000109062/ENSG00000110680/ENSG00000013588/ENSG00000175175/ENSG00000101210/ENSG00000127586/ENSG00000094804/ENSG00000114346/ENSG00000106462/ENSG00000135744/ENSG00000227507/ENSG00000127564",36
"GO:0001657","GO:0001657","ureteric bud development","13/1430","67/18842",0.194029850746269,2.55658073270014,3.65775609999483,0.00139663685770158,0.028629248330623,0.028629248330623,"ENSG00000251493/ENSG00000129654/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000273706/ENSG00000075891/ENSG00000185008/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",13
"GO:0035987","GO:0035987","endodermal cell differentiation","10/1430","44/18842",0.227272727272727,2.99459631277813,3.79595619226034,0.00140284873359274,0.028629248330623,0.028629248330623,"ENSG00000149948/ENSG00000060718/ENSG00000115414/ENSG00000100985/ENSG00000122641/ENSG00000204262/ENSG00000111799/ENSG00000107984/ENSG00000130635/ENSG00000181449",10
"GO:0061005","GO:0061005","cell differentiation involved in kidney development","10/1430","44/18842",0.227272727272727,2.99459631277813,3.79595619226034,0.00140284873359274,0.028629248330623,0.028629248330623,"ENSG00000129654/ENSG00000164690/ENSG00000100985/ENSG00000273706/ENSG00000161270/ENSG00000075891/ENSG00000272398/ENSG00000184937/ENSG00000170577/ENSG00000107485",10
"GO:0007369","GO:0007369","gastrulation","20/1430","127/18842",0.15748031496063,2.07499587027146,3.48344858554337,0.00140741171009286,0.028629248330623,0.028629248330623,"ENSG00000118137/ENSG00000179528/ENSG00000149948/ENSG00000060718/ENSG00000115414/ENSG00000100985/ENSG00000273706/ENSG00000188095/ENSG00000260428/ENSG00000122641/ENSG00000075891/ENSG00000204610/ENSG00000204262/ENSG00000111799/ENSG00000164532/ENSG00000156925/ENSG00000107984/ENSG00000130635/ENSG00000181449/ENSG00000170577",20
"GO:0030099","GO:0030099","myeloid cell differentiation","44/1430","364/18842",0.120879120879121,1.5927303465765,3.27247273986025,0.00146287577155074,0.0296324541791853,0.0296324541791853,"ENSG00000278637/ENSG00000178752/ENSG00000185507/ENSG00000170498/ENSG00000158406/ENSG00000130427/ENSG00000100867/ENSG00000161800/ENSG00000113302/ENSG00000270882/ENSG00000197238/ENSG00000216588/ENSG00000116014/ENSG00000197061/ENSG00000138795/ENSG00000187608/ENSG00000100985/ENSG00000164326/ENSG00000104415/ENSG00000122641/ENSG00000090534/ENSG00000123999/ENSG00000276180/ENSG00000270276/ENSG00000213886/ENSG00000273542/ENSG00000196415/ENSG00000211891/ENSG00000110680/ENSG00000152192/ENSG00000111537/ENSG00000278705/ENSG00000277157/ENSG00000095752/ENSG00000162722/ENSG00000099617/ENSG00000105610/ENSG00000162769/ENSG00000276966/ENSG00000162891/ENSG00000197837/ENSG00000274618/ENSG00000100078/ENSG00000107485",44
"GO:0031023","GO:0031023","microtubule organizing center organization","23/1430","155/18842",0.148387096774194,1.95518159260095,3.42198156129133,0.00147261431434312,0.0297049104997832,0.0297049104997832,"ENSG00000234602/ENSG00000139618/ENSG00000166851/ENSG00000129654/ENSG00000168061/ENSG00000129810/ENSG00000124171/ENSG00000142731/ENSG00000196584/ENSG00000123473/ENSG00000075702/ENSG00000198930/ENSG00000162004/ENSG00000170312/ENSG00000087586/ENSG00000166803/ENSG00000164287/ENSG00000149554/ENSG00000138160/ENSG00000162063/ENSG00000163808/ENSG00000080986/ENSG00000117650",23
"GO:1903900","GO:1903900","regulation of viral life cycle","18/1430","110/18842",0.163636363636364,2.15610934520025,3.4849683964639,0.00153341096784351,0.0308023928165564,0.0308023928165564,"ENSG00000131747/ENSG00000128383/ENSG00000149948/ENSG00000078081/ENSG00000187608/ENSG00000137648/ENSG00000185745/ENSG00000179750/ENSG00000111331/ENSG00000089127/ENSG00000204610/ENSG00000111335/ENSG00000171855/ENSG00000157601/ENSG00000134321/ENSG00000182481/ENSG00000135114/ENSG00000197110",18
"GO:0051785","GO:0051785","positive regulation of nuclear division","11/1430","52/18842",0.211538461538462,2.78727810650888,3.69850390425972,0.00154089939221695,0.0308243816177507,0.0308243816177507,"ENSG00000175063/ENSG00000166851/ENSG00000146857/ENSG00000111247/ENSG00000137090/ENSG00000117399/ENSG00000087586/ENSG00000165480/ENSG00000126787/ENSG00000154839/ENSG00000135476",11
"GO:0051302","GO:0051302","regulation of cell division","26/1430","184/18842",0.141304347826087,1.86185770750988,3.36672466929842,0.0015547610836389,0.0309731536538147,0.0309731536538147,"ENSG00000166851/ENSG00000182631/ENSG00000089685/ENSG00000129173/ENSG00000099985/ENSG00000164690/ENSG00000165891/ENSG00000112984/ENSG00000161800/ENSG00000105255/ENSG00000137807/ENSG00000186185/ENSG00000197299/ENSG00000160683/ENSG00000118193/ENSG00000134690/ENSG00000170959/ENSG00000087586/ENSG00000138675/ENSG00000122966/ENSG00000094804/ENSG00000114346/ENSG00000110492/ENSG00000104953/ENSG00000178999/ENSG00000162009",26
"GO:0061326","GO:0061326","renal tubule development","14/1430","76/18842",0.184210526315789,2.4271991166728,3.57273802840825,0.00157311201449355,0.0312097655221127,0.0312097655221128,"ENSG00000251493/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000169344/ENSG00000273706/ENSG00000075891/ENSG00000272398/ENSG00000188064/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",14
"GO:1990266","GO:1990266","neutrophil migration","16/1430","93/18842",0.172043010752688,2.26687720881269,3.50980192029285,0.00160436473223591,0.0315324173092864,0.0315324173092864,"ENSG00000151651/ENSG00000169347/ENSG00000138755/ENSG00000158714/ENSG00000169344/ENSG00000163220/ENSG00000134830/ENSG00000204936/ENSG00000196415/ENSG00000015413/ENSG00000180549/ENSG00000143546/ENSG00000127129/ENSG00000110492/ENSG00000189377/ENSG00000169245",16
"GO:0072163","GO:0072163","mesonephric epithelium development","13/1430","68/18842",0.191176470588235,2.51898395721925,3.59604320479222,0.00160899702511604,0.0315324173092864,0.0315324173092864,"ENSG00000251493/ENSG00000129654/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000273706/ENSG00000075891/ENSG00000185008/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",13
"GO:0072164","GO:0072164","mesonephric tubule development","13/1430","68/18842",0.191176470588235,2.51898395721925,3.59604320479222,0.00160899702511604,0.0315324173092864,0.0315324173092864,"ENSG00000251493/ENSG00000129654/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000273706/ENSG00000075891/ENSG00000185008/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",13
"GO:0042391","GO:0042391","regulation of membrane potential","49/1430","419/18842",0.116945107398568,1.54089490461805,3.20874636720832,0.00165705365908264,0.0323427355888154,0.0323427355888154,"ENSG00000104321/ENSG00000256394/ENSG00000144285/ENSG00000170498/ENSG00000187730/ENSG00000183010/ENSG00000166736/ENSG00000196557/ENSG00000126709/ENSG00000101098/ENSG00000152049/ENSG00000118160/ENSG00000116014/ENSG00000117152/ENSG00000147889/ENSG00000135902/ENSG00000169427/ENSG00000176406/ENSG00000026559/ENSG00000022355/ENSG00000138435/ENSG00000213190/ENSG00000187848/ENSG00000105409/ENSG00000143473/ENSG00000067715/ENSG00000135750/ENSG00000008735/ENSG00000108576/ENSG00000213199/ENSG00000171126/ENSG00000101188/ENSG00000188916/ENSG00000147434/ENSG00000105464/ENSG00000174343/ENSG00000162975/ENSG00000120251/ENSG00000162989/ENSG00000116329/ENSG00000101204/ENSG00000186297/ENSG00000141682/ENSG00000077522/ENSG00000135744/ENSG00000173826/ENSG00000011677/ENSG00000055118/ENSG00000099822",49
"GO:0001658","GO:0001658","branching involved in ureteric bud morphogenesis","9/1430","38/18842",0.236842105263158,3.12068457857932,3.75006175446309,0.00177064862077702,0.0344205524224437,0.0344205524224437,"ENSG00000251493/ENSG00000168743/ENSG00000164690/ENSG00000273706/ENSG00000075891/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577",9
"GO:0035270","GO:0035270","endocrine system development","14/1430","77/18842",0.181818181818182,2.3956770502225,3.51683246387109,0.00179105247439933,0.0345386559163166,0.0345386559163166,"ENSG00000134595/ENSG00000118702/ENSG00000130675/ENSG00000004848/ENSG00000183072/ENSG00000163623/ENSG00000139515/ENSG00000173404/ENSG00000184937/ENSG00000110492/ENSG00000138083/ENSG00000170558/ENSG00000181449/ENSG00000007372",14
"GO:0045069","GO:0045069","regulation of viral genome replication","14/1430","77/18842",0.181818181818182,2.3956770502225,3.51683246387109,0.00179105247439933,0.0345386559163166,0.0345386559163166,"ENSG00000131747/ENSG00000128383/ENSG00000149948/ENSG00000187608/ENSG00000185745/ENSG00000179750/ENSG00000111331/ENSG00000089127/ENSG00000111335/ENSG00000171855/ENSG00000157601/ENSG00000134321/ENSG00000135114/ENSG00000197110",14
"GO:0044818","GO:0044818","mitotic G2/M transition checkpoint","11/1430","53/18842",0.207547169811321,2.73468795355588,3.62412466518326,0.00181340199734842,0.0345549843052044,0.0345549843052044,"ENSG00000166851/ENSG00000159147/ENSG00000170312/ENSG00000197299/ENSG00000140534/ENSG00000085840/ENSG00000092853/ENSG00000097046/ENSG00000143476/ENSG00000149554/ENSG00000094804",11
"GO:0072028","GO:0072028","nephron morphogenesis","11/1430","53/18842",0.207547169811321,2.73468795355588,3.62412466518326,0.00181340199734842,0.0345549843052044,0.0345549843052044,"ENSG00000251493/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000273706/ENSG00000075891/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",11
"GO:0072088","GO:0072088","nephron epithelium morphogenesis","11/1430","53/18842",0.207547169811321,2.73468795355588,3.62412466518326,0.00181340199734842,0.0345549843052044,0.0345549843052044,"ENSG00000251493/ENSG00000162849/ENSG00000168743/ENSG00000164690/ENSG00000273706/ENSG00000075891/ENSG00000153976/ENSG00000184937/ENSG00000135744/ENSG00000170577/ENSG00000107485",11
